ID_judet,Judet,SIRUTA,Localitate,Website,E-mail general,E-mail registratura,Telefon,Adresa
37,TIMIS,156437,COMLOSU MARE,http://www.comlosumare.ro,primariacomlosumare@yahoo.com,,256364114,"Strada Principală Nr. 655, loc. Comlosu Mare, judet Timis, cod 307120"
37,TIMIS,156473,COSTEIU,https://costeiu.ro,primaria.costeiu@yahoo.com,,256326500,"Str. Principala, nr. 282 A, Costeiu, 307125 ,jud. Timis"
37,TIMIS,156534,CRICIOVA,https://www.primariacriciova.ro,primaria.criciova@cjtimis.ro,,256335807,str Principala nr 51A
37,TIMIS,156589,CURTEA,https://primariacurtea.ro,primaria_curtea@yahoo.com,,256334612,"Adresa: strada Principală nr. 268, Județ: Timis, România"
37,TIMIS,156623,DAROVA,https://primariadarova.ro,primariadarova@yahoo.com,,256232310,"Com.Dmarova, sat Darova, str.Principală, nr.152, Jud. Timiș"
37,TIMIS,156669,DENTA,http://www.primaria-denta.ro,primar@primaria-denta.ro,,256398403,"Denta, Str. Principala, Nr. 224"
37,TIMIS,159384,DUDESTII NOI,https://pcdn.ro,comuna@dudestiinoi.ro,,256378020,"Calea Becicherecului, nr. 29, comuna Dudeștii Noi, cod 307041, județul Timiș, România"
37,TIMIS,156712,DUDESTII VECHI,https://dudestii-vechi.ro,primaria@dudestii-vechi.ro,,256384104,"Dudeștii Vechi, Nr. 255"
37,TIMIS,156767,DUMBRAVA,https://www.e-comune.ro/primaria-dumbrava-tm,primariadumbrava@yahoo.com,,256325553,"str Principala, nr. 336"
37,TIMIS,155261,DUMBRAVITA,https://primaria-dumbravita.ro,contact@primaria-dumbravita.ro,,256214272,"Str. Petofi Sandor nr.31, Dumbravita, 307160, jud. Timis"
37,TIMIS,156927,FARDEA,https://www.primariafirdea.ro,primaria_firdea@yahoo.com,,256320793,"loc. Firdea, str Principala nr.107"
37,TIMIS,159393,FIBIS,https://www.comunafibis.ro,registratura@comunafibis.ro,,256232095,"Loc. Fibiș nr. 94/A, Jud. Timiș"
37,TIMIS,157004,FOENI,https://www.primariafoenitm.ro,contact@primariafoenitm.ro,,256413401,Str. Principala nr. 381
37,TIMIS,157031,GAVOJDIA,https://www.comunagavojdia.ro,primgav@yahoo.com,,256335921,"Localitatea Gavojdia nr. 295, Jud. Timis"
37,TIMIS,159400,GHILAD,https://www.comunaghilad.ro,primariaghilad@yahoo.com,,256418221,"Localitatea Ghilad, nr. 972/A, judetul Timis"
37,TIMIS,155289,GHIRODA,http://www.primariaghiroda.ro,primar@primariaghiroda.ro,registratura@primariaghiroda.ro,256205201,"Str. Victoria nr. 46, 307200"
37,TIMIS,157193,GHIZELA,https://www.primariaghizela.ro,primariaghizela@yahoo.com,,256232501,str Principala nr.41
37,TIMIS,157246,GIARMATA,https://primariagiarmata.ro,primaria.giarmata@yahoo.com,,256369101,"Strada Principală, nr. 445, județul Timiș"
37,TIMIS,157273,GIERA,http://www.comunagiera.ro,primariagiera@gmail.com,,256415401,"Strada Principala, nr. 192"
37,TIMIS,155314,GIROC,https://www.giroc.ro,primariagiroc@yahoo.com,,256395648,"strada Semenic nr. 54, Comuna Giroc, cod 307220, județul Timiș, România"
37,TIMIS,157317,GIULVAZ,https://www.primariagiulvaz.ro,primaria_giulvaz@yahoo.com,,256416201,str Principala nr.172
37,TIMIS,159419,GOTTLOB,https://www.primariagottlob.ro,comunagottlob@yahoo.com,,256383104,str Principala nr. 275
37,TIMIS,159428,IECEA MARE,https://www.primariaieceamare.ro/,primaria_ieceamare@yahoo.com,,256365713,"Loc. IECEA MARE, str. Principală nr. 127/A, 307091, Jud. Timiș"
37,TIMIS,157362,JAMU MARE,https://www.primariajamumare.ro/,primariajamumare@gmail.com,,256235101,"str Principala nr. 181, 307230"
37,TIMIS,157424,JEBEL,https://www.primariajebel.ro/,contact@primariajebel.ro,,256394500,"Str Principala nr.251, localitatea Jebel, judetul Timis"
37,TIMIS,157451,LENAUHEIM,https://www.lenauheim.ro/,lenauheim@upcmail.ro,,256360428,"sat Lenauheim nr. 258, comuna Lenauheim, județul Timiș"
37,TIMIS,157497,LIEBLING,https://primarialiebling.ro/,contact@primarialiebling.ro,,256396501,str Principala nr 528
37,TIMIS,159491,LIVEZILE,https://comunalivezile.ro/,primarialivezile@yahoo.com,,256415933,"Livezile, Timiș, str Principala nr. 191"
37,TIMIS,157530,LOVRIN,https://www.primarialovrin.ro/,primarialovrin@yahoo.com,,256381002,"str. Principala nr.206, jud. Timis"
37,TIMIS,157736,MANASTIUR,https://www.primariamanastiur.ro/,office@primariamanastiur.ro,,256325850,str Principala Nr.297
37,TIMIS,157585,MARGINA,https://www.primariamargina.ro/,primaria_margin@yahoo.com,,256326000,"str. Principala, nr. 1"
37,TIMIS,157683,MASLOC,https://www.comunamasloc.ro/,primaria_masloc@yahoo.com,,256231205,"Masloc nr.95, comuna Mașloc, județul Timiș"
37,TIMIS,157781,MORAVITA,https://comunamoravita.ro/,prmrmoravita@yahoo.com,,256397251,"Judeţul Timiş, 307280 Moravita, strada Principală, nr. 261"
37,TIMIS,157834,MOSNITA NOUA,https://mosnita.ro/,office@mosnita.ro,,256393503,"Moșnița Nouă, nr. 51, Timiș, 307285"
37,TIMIS,157898,NADRAG,http://primarianadrag.ro/,nadrag@primarianadrag.ro,,256328304,"str. Piața Centrală nr. 2, Comuna Nădrag, județul Timiș"
37,TIMIS,157923,NITCHIDORF,http://primarianitchidorf.ro/,primar@nitchidorf.ro,,256413010,"nr. 212,Județ: Timis, Romania"
37,TIMIS,157969,OHABA LUNGA,http://www.comunaohabalunga.ro/,primariaohabalunga@yahoo.com,,256333309,"Localitatea  Ohaba Lunga
Strada Principala, nr. 33
Cod Postal  307300"
37,TIMIS,158010,ORTISOARA,http://www.primariaortisoara.ro/,primaria.ortisoara@cjtimis.ro,,256233266,Orţişoara nr.258/A
37,TIMIS,159525,OTELEC,https://www.comunaotelec.ro/,primaria_otelec@yahoo.com,,256232809,"str Principala, nr. 471/b"
37,TIMIS,159446,PADURENI,https://www.comunapadureni.ro/,primaria.padureni@cjtimis.ro,,256411133,"Pădureni nr.220, cod poştal 307236"
37,TIMIS,159437,PARTA,http://www.comunaparta.ro,primaria_parta@yahoo.com,,256392264,"Str. Principala, nr. 282, 307396, Parta, Timis"
37,TIMIS,158065,PECIU NOU,https://www.primariapeciunou.ro/,contact@primariapeciunou.ro,,256414500,"str. Principala, nr 189"
37,TIMIS,158109,PERIAM,https://primatimperiam.ro/,office@primatimperiam.ro,,256375001,"Str. Muresului, nr. 1 bis"
37,TIMIS,159507,PESAC,https://www.primariapesac.ro/,primariapesac@yahoo.com,,256382888,"nr.360 Comuna Pesac jud Timis, cod postal 327290"
37,TIMIS,158136,PIETROASA,http://www.primariapietroasa.ro/,cpietroasa@yahoo.com,,256334780,"Pietroasa nr.109, cod poştal 307320"
37,TIMIS,158181,PISCHIA,https://www.comunapischia.ro/,primaria@comunapischia.ro,,256234101,"Str. Principală nr. 261, Com. Pișchia, 307325 Timiș"
37,TIMIS,158243,RACOVITA,https://www.primariaracovita.ro/,primaria.racovita@cjtimis.ro,,372227400,"Str. Principala, nr. 331"
37,TIMIS,158396,REMETEA MARE,https://www.remeteamaretimis.ro/,primaria.remetea_mare@cjtimis.ro,,256230201,"Strada Principala Nr.112, Remetea Mare"
37,TIMIS,158564,SACALAZ,https://primariasacalaz.ro/,office@sacalaz.ro,,256367101,"Str. Principala, nr. 368, 307370"
37,TIMIS,158449,SACOSU TURCESC,http://www.sacosuturcesc.ro/,primaria@sacosuturcesc.ro,,256411491,"Loc. Sacoșu Turcesc, nr 98, jud. Timiș"
37,TIMIS,158779,SAG,http://www.primariasag.ro/,primaria.sag@cjtimis.ro,,256395368,"Strada a II-a, nr. 49, Sag, Timis"
37,TIMIS,158653,SANANDREI,https://www.primaria-sinandrei.ro/,office@primaria-sinandrei.ro,,256383500,"Strada Tineretului, nr. 70, localitatea Sanandrei, judetul Timis, cod poștal 307375"
37,TIMIS,159464,SANDRA,https://primariasandra.ro/,primariasandratm@gmail.com,,256379149,"Şandra nr.6, cod poştal 307065"
37,TIMIS,158699,SANMIHAIU ROMAN,https://www.sinmihaiuroman.ro/,primaria@sanmihaiu.ro,,256363501,str Principala nr.1
37,TIMIS,158733,SANPETRU MARE,https://www.primariasanpetrumare.ro/,contact@primariasanpetrumare.ro,,0256376177; 0256376001,"str. Principala, nr.1"
37,TIMIS,159455,SARAVALE,www.saravale.ro,primaria@saravale.ro,,256376665,"Saravale nr.167, cod poştal 307387"
37,TIMIS,158528,SATCHINEZ,https://www.satchinez.ro/,office@satchinez.ro,,256379500,"Str. Daliei, nr. 82, cod poștal 307365, jud. Timiș"
37,TIMIS,158608,SECAS,www.primariasecas.ro,primariasecas@yahoo.com,,256327311,"Secaş nr.19, cod poştal 307390"
37,TIMIS,158804,STIUCA,https://www.primariastiuca.ro/,primaria.stiuca@cjtimis.ro,,256335937,"str Principala, nr.111"
37,TIMIS,158859,TEREMIA MARE,http://www.primariateremiamare.ro/,primaria.teremia_mare@cjtimis.ro,,256380001,"Teremia Mare nr.559, cod poştal 307405"
37,TIMIS,158895,TOMESTI,http://tomesti.ro/,primaria_tomesti@yahoo.com,,256326168,"Colonia Fabricii nr.46, cod poştal 307405"
37,TIMIS,159473,TOMNATIC,http://www.primariatomnatic.ro/,primar@primariatomnatic.ro,,256374243,"Tomnatic nr.258, cod poştal 307255"
37,TIMIS,158966,TOPOLOVATU MARE,https://www.primariatopolovatumare.ro/,office@primariatopolovatumare.ro,,256332037,"Loc.Topolovatu MareStr. XXX, Nr. 321"
37,TIMIS,159035,TORMAC,www.tormac.ro,primaria@tormac.ro,,256392801,"Tormac nr.467, cod poştal 307430"
37,TIMIS,159071,TRAIAN VUIA,http://comunatraianvuia.ro/,comunatraianvuia@yahoo.com,,256324479,"Sat Sudriaș, nr. 163A, cod poștal 307438, com. Traian Vuia, jud. Timiș, România"
37,TIMIS,159142,UIVAR,https://www.primariauivar.ro/,primaria_uivar@yahoo.com,,256366501,str Principala Nr. 348
37,TIMIS,159482,VALCANI,www.valcani.ro,primaria_valcani@yahoo.com,,256385205,"Valcani nr.222, cod poştal 307153"
37,TIMIS,159213,VARIAS,http://primaria-varias.ro/,primaria_varias@yahoo.com,,256387563,"Localitatea: VARIAŞ, Nr.: 619, Judetul: TIMIŞ, Cod poştal: 307455"
37,TIMIS,159259,VICTOR VLAD DELAMARINA,http://www.primariavvdelamarina.ro/,primaria.vvdelamariana@cjtimis.ro,,256351667,"Victor Vlad Delamarina nr.127,cod poştal 307460"
37,TIMIS,159339,VOITEG,https://www.primariavoiteg.ro/,primaria@voiteg.ro,,256392401,"Loc.VoitegStr. XXX, Nr. 114"
38,TULCEA,159614,MUNICIPIUL TULCEA,https://www.primariatulcea.ro/,cabinetprimar@primaria-tulcea.ro,,240511440,"Strada Păcii nr.20, Tulcea, cod poştal 820033"
38,TULCEA,159650,ORAS BABADAG,https://www.primariababadag.ro/,contactprimariababadag@gmail.com,,240561012,"Str. Republicii, Nr. 89, 825100"
38,TULCEA,159687,ORAS ISACCEA,https://www.isaccea.ro/,secretariatisaccea@gmail.com,,240506600,"Str. 1 Decembrie, nr. 25"
38,TULCEA,159730,ORAS MACIN,https://www.macin.ro/,primaria_macin@yahoo.com,,240571354,
38,TULCEA,159767,ORAS SULINA,https://www.primaria-sulina.ro/,sulina_prim@yahoo.com,,240543001,"Str. I, nr. 180, Sulina, TUlcea, 825400"
38,TULCEA,159785,BAIA,https://www.primarie-comuna-baia.ro/?p=,primariabaia@yahoo.com,,240564138,"Strada 1 Decembrie, Nr. 2, Cod poştal 827005"
38,TULCEA,159847,BEIDAUD,https://www.primariabeidaud.ro/,primariabeidaud@yahoo.com,,240564848,"Strada Primăriei, 21"
38,TULCEA,161552,BESTEPE,https://www.primariabestepe.ro/,primaria.bestepe@yahoo.com,,240545334,"Strada Tulcei,  76"
38,TULCEA,159883,C.A. ROSETTI,http://www.primariarosetti.paginadestart.com/,primariarosetti@gmail.com,,240546202," str.Păcii nr.14,cod poştal 827015"
38,TULCEA,159945,CARCALIU,https://www.primariacarcaliu.ro/,primaria_carcaliu@yahoo.com,,240574884,"Strada Centru, 129"
38,TULCEA,159963,CASIMCEA,https://www.primariacasimcea.ro/,contact@primariacasimcea.ro,,240576730,"str. Principală, nr. 28"
38,TULCEA,160092,CEAMURLIA DE JOS,https://www.primariaceamurliadejos.ro/,primariaceamurlia@yahoo.com,,240564706,"Strada Principală, 58"
38,TULCEA,160047,CEATALCHIOI,https://www.primariaceatalchioi.ro/,primariaceatalchioi@gmail.com,,371034711,"Strada Primăverii, 40"
38,TULCEA,160127,CERNA,https://www.primariacerna.ro/,primariacernatl@yahoo.com,,240575511,"Str. Şcolii, nr. 2"
38,TULCEA,160172,CHILIA VECHE,https://www.primariachilia.ro/,primaria_chilia_veche@yahoo.com,,240547301,"Strada Dunării, 65"
38,TULCEA,160225,CIUCUROVA,https://www.primariaciucurova.ro/,secretar@primariaciucurova.ro,,240576579,Strada Principală 172
38,TULCEA,160261,CRISAN,https://www.primariacrisan.ro/,primariacrisan@gmail.com,,240547057,"Strada Principală,  378"
38,TULCEA,160305,DAENI,https://www.comuna-daeni.ro/,primariadaeni@yahoo.com,,240577603,"Strada Principală, 42"
38,TULCEA,160323,DOROBANTU,https://www.primaria-dorobantu.ro/,consiliul_dorobantu@yahoo.com,,240576306,"Strada Primăverii, 45"
38,TULCEA,160387,FRECATEI,http://www.primariafrecatei.ro/,primaria_frecatei@yahoo.com,,240548291,"Str. Principala, nr. 63"
38,TULCEA,160430,GRECI,https://www.primariagreci.ro/,primariacomuneigreci@yahoo.com,,240575051,"Strada 1 Decembrie, 16"
38,TULCEA,160458,GRINDU,http://comunagrindutl.ro/,primaria.grindu@yahoo.com,,340501001,STR.PRINCIPALA NR.50
38,TULCEA,160476,HAMCEARCA,https://www.primariahamcearca.ro/,contact@primariahamcearca.ro,,374001402,"Strada Principală, 39"
38,TULCEA,160528,HORIA,https://www.primariahoria.ro/,horiaprimaria@yahoo.com,,240576006,"Strada Primăriei, 10"
38,TULCEA,161525,I.C.BRATIANU,http://www.icbratianu.ro/,primaria_icbratianu@yahoo.com,,240573134,"Strada Principală, Nr. 34"
38,TULCEA,160564,IZVOARELE,https://www.primaria-izvoarele.ro/,primariaizvoareletl@yahoo.com,,240548794,"Strada Școlii, 1"
38,TULCEA,160617,JIJILA,https://comunajijila.ro/,prmrjijila@yahoo.com,,240550024,"Strada Principală, Nr. 77"
38,TULCEA,160644,JURILOVCA,http://primariajurilovca.ro/,primariajurilovca@yahoo.com,,240563797,
38,TULCEA,160680,LUNCAVITA,https://www.comunaluncavita.ro/,primaria@comunaluncavita.ro,constantacretu@comunaluncavita.ro,743026807,"Str. Valea Fagilor, Nr. 101"
38,TULCEA,160724,MAHMUDIA,https://www.mahmudia.ro/,primaria@mahmudia.ro,,240545543,"Strada Geolog Vasile Bacalu, 19"
38,TULCEA,160779,MALIUC,https://www.comuna-maliuc.ro/,primaria.maliuc@yahoo.com,,240546543,"Strada Platanilor, 1"
38,TULCEA,160831,MIHAI BRAVU,https://www.primaria-mihaibravu.ro/,primaria_mihaibravu@yahoo.com,,372789288,"Strada Principală, 72"
38,TULCEA,160877,MIHAIL KOGALNICEANU,https://www.primariakogalniceanu.ro/,contact@primariakogalniceanu.ro,,240563001,"Strada Mihai Eminescu, 94"
38,TULCEA,160911,MURIGHIOL,https://www.primaria-murighiol.ro/,contact@primaria-murighiol.ro,,240545969,"Strada Lacului, 8"
38,TULCEA,160993,NALBANT,http://primarianalbant.ro/,primaria_nalbant@yahoo.com,,240548503,
38,TULCEA,161035,NICULITEL,https://www.primaria-niculitel.ro/,primarianiculitel@yahoo.com,,240542104,"Strada Centrala, 2"
38,TULCEA,161053,NUFARU,https://primarianufaru.ro/,office@primarianufaru.ro,,240549054,"Str. Domnita Maria, nr. 37"
38,TULCEA,161106,OSTROV,http://primariaostrovtulcea.ro/,secretariat@primariaostrovtulcea.ro,,240577336,"Strada: Şcolii, 6"
38,TULCEA,161133,PARDINA,https://www.primariapardina.ro/,primaria_pardina@yahoo.ro,,371386607,"Strada Aleea Școlii,  3"
38,TULCEA,161151,PECENEAGA,http://www.primariapeceneaga.paginadestart.com/,primaria_peceneaga@yahoo.com,,240577130,"strada Primariei, nr. 32"
38,TULCEA,161179,SARICHIOI,https://primariasarichioi.ro/,contact@primariasarichioi.ro,,240563538,
38,TULCEA,161231,SFANTU GHEORGHE,https://www.primariasfantugheorghetulcea.ro/,primaria_sf.gheorghe_delta@yahoo.com,,371337460,Strada I-A 33
38,TULCEA,161259,SLAVA CERCHEZA,https://www.primariaslavacercheza.ro/,primariasc@yahoo.com,,240551681,"Strada Principală, 224"
38,TULCEA,161286,SMARDAN,https://primariasmirdan.ro/,secretar@primariasmirdan.ro,,240571848,
38,TULCEA,161302,SOMOVA,https://www.comunasomova.ro/,primaria.somova@yahoo.com,,240541059,"strada Galațiului, nr.49"
38,TULCEA,161348,STEJARU,https://www.primaria-stejaru.ro/,primaria_stejaru@yahoo.com,,240564809,"Strada Principală, 7"
38,TULCEA,161384,TOPOLOG,https://primariatopolog.ro/,primaria_topolog@yahoo.com,,240568530,"Str. 1 Decembrie, nr. 67"
38,TULCEA,161464,TURCOAIA,https://www.primaria-turcoaia.ro/,primariaturcoaiatl@yahoo.com,,240574545,Strada Troesmis 120
38,TULCEA,161543,VACARENI,https://www.comunavacareni.ro/,primariavacareni@yahoo.com,,240541539,"Strada Principală, 111"
38,TULCEA,161482,VALEA NUCARILOR,https://www.valeanucarilor.ro/,primaria@valeanucarilor.ro,,240549202,"Strada I.G.Duca, 28"
38,TULCEA,161561,VALEA TEILOR,https://www.primaria-valea-teilor.ro/,primaria_vt@yahoo.com,,240541881,"Strada Mihai Viteazu , 24"
39,VASLUI,161794,MUNICIPIUL BARLAD,http://www.primariabarlad.ro/,primar@primariabarlad.ro,,235411760,"Str. 1 Decembrie, Nr. 21, Bârlad, Vaslui"
39,VASLUI,161829,MUNICIPIUL HUSI,http://www.primariahusi.ro/,secretar@primariahusi.ro,,0235480009; 0235480205; 0235480204,"Str: 1 Decembrie, nr.9,
Cod postal:735100, Huși, Vaslui"
39,VASLUI,161945,MUNICIPIUL VASLUI,https://www.primariavs.ro/,pmv@primariavaslui.ro,,0235310999; 0235313946,"Str. Spiru Haret nr. 2,
Vaslui, judetul Vaslui"
39,VASLUI,164981,ORAS MURGENI,https://www.primaria-murgeni.ro/,secretariat@primaria-murgeni.ro,,235426020,"Ghenuta Coman ,nr.12 oras Murgeni judet Vaslui 737370"
39,VASLUI,161856,ORAS NEGRESTI,https://www.negresti.ro/,inforpnegresti@gmail.com,,235457679,"Str. Nicolae Balcescu, Nr. 1, Oras Negresti, Jud.Vaslui, Cod postal 735200"
39,VASLUI,162014,ALBESTI,https://www.primariaalbestivs.ro/,secretariat@primariaalbesti.ro,,235344266,"Sat Albești, Comuna Albești
Județul Vaslui"
39,VASLUI,162069,ALEXANDRU VLAHUTA,https://www.alexandruvlahuta.ro/,primariavlahuta@yahoo.com,,235429317,"Com.Alexandru Vlahuta, Jud.Vaslui, Cod postal 737010"
39,VASLUI,162149,ARSURA,https://www.comuna-arsura.ro/,contact@comuna-arsura.ro,,235482019,"localitatea Arsura, Comuna Arsura, Județul Vaslui"
39,VASLUI,162327,BACANI,https://www.comunabacani.ro/,primariabacani@yahoo.com,,235429321,"Adresa: loc. Bacani, com. Bacani, jud. Vaslui, Cod postal: 737045"
39,VASLUI,162381,BACESTI,http://www.comunabacesti.ro/,contact@comunabacesti.ro,,235458506,"Localitatea: Bacesti, Judet: Vaslui, Cod postal: 737050 "
39,VASLUI,162452,BALTENI,https://www.comunabaltenivs.ro/,primariabaltenivs@yahoo.com,,235342784,"sat Balteni, comuna Balteni, jud. Vaslui"
39,VASLUI,162194,BANCA,http://comunabanca.ro/,primaria_banca2012@yahoo.ro,,235437060,"Localitatea banca, comuna Banca, Jud. Vaslui"
39,VASLUI,162498,BEREZENI,https://www.primariaberezeni.ro/,berezeniprimaria@yahoo.com,,235431326,"loc. Berezeni, com. berezeni, jud.Vaslui
Vaslui"
39,VASLUI,162559,BLAGESTI,http://www.comuna-blagesti.ro/,primariablagesti@gmail.com,,235426442,"Sat Blagesti, Comuna Blagesti, Judetul Vaslui"
39,VASLUI,162595,BOGDANA,https://www.comuna-bogdana-vaslui.ro/,primaria_bogdana@yahoo.com,,0235428833; 0371303730,"DJ245A 104, Bogdana 737083"
39,VASLUI,162693,BOGDANESTI,https://www.primariabogdanesti.ro/,primbogdanesti@yahoo.com,,235428827,"Localitatea Bogdănești, Județul Vaslui"
39,VASLUI,162791,BOGDANITA,https://www.bogdanita.ro/,secretar@bogdanita.ro,,235428802,str.Principala judet Vaslui Bogdanita
39,VASLUI,162871,BOTESTI,https://www.primariabotesti.ro/,comunabotestivs@yahoo.com,,235484216,"Localitatea Botești, Comuna Botești, Județul Bacău"
39,VASLUI,162924,BUNESTI-AVERESTI,https://www.averesti.ro/,contact@averesti.ro,,235484820,"sat. Averesti, comuna Bunesti-Averesti, judetul Vaslui"
39,VASLUI,167268,CIOCANI,https://www.primariaciocani.ro/,primaria.ciocani@yahoo.com,,235709826,"str.Principala judet Vaslui, Ciocani"
39,VASLUI,163002,CODAESTI,https://www.primariacodaesti.ro/,primaria@primariacodaesti.ro,,0235341114; 0235341300,"loc. Codaesti, com. Codaesti, jud.Vaslui"
39,VASLUI,163057,COROIESTI,https://www.primariacoroiesti.ro/,primariacoroiesti_2007@yahoo.com,,372772353,str.Principala judet Vaslui Coroiesti
39,VASLUI,163137,COSTESTI,http://www.comunacostestivs.ro,primariacostesti@clicknet.ro,,0235344533; 0235344548,"Localitatea Costești, Comuna Costești, Județul Vaslui"
39,VASLUI,167277,COZMESTI,https://www.primariacozmesti.ro/,contact@primariacozmesti.ro,,235346067,"Balesti, Com. Cozmesti, Vaslui, cod 730124"
39,VASLUI,163208,CRETESTI,https://www.primariacretesti.ro/,comunacretesti@gmail.com,,235485125,"Comuna Crețești, Județul Vaslui"
39,VASLUI,163253,DANESTI,http://danesti.ro/,primaria_danesti_vaslui@yahoo.com,,235341520,"Comuna Dănești, Județul Vaslui, Cod poştal: 737160"
39,VASLUI,163324,DELENI,https://www.delenivaslui.ro/,primaria@delenivaslui.ro,,235345106,"sat Deleni, comuna Deleni
Vaslui"
39,VASLUI,163379,DELESTI,http://delesti.ro/,primariadelesti@yahoo.com,,235346020,"Comuna Delești, Județul Vaslui"
39,VASLUI,164277,DIMITRIE CANTEMIR,https://primariadimitriecantemir.ro/,primaria.dtcm@yahoo.com,,0235485389; 0235485392; 0235485508,"localitatea Hurdugi, comuna Dimitrie Cantemir, judeţul Vaslui"
39,VASLUI,167286,DODESTI,https://www.comunadodesti.ro/,primariadodesti@yahoo.com,,235433118,"sat Dodesti, comuna Dodesti, Vaslui"
39,VASLUI,163486,DRAGOMIRESTI,https://www.primariadragomirestivs.ro/,primariadragomirestivs@yahoo.com,,0235340599; 0235340598; 0235340659,"DN2F, Dragomirești 737200, Vaslui"
39,VASLUI,163618,DRANCENI,https://primariadrinceni.ro/,primariacomuneidranceni@yahoo.com,,235482220,"sat Ghermanesti, com. Drinceni, jud. Vaslui"
39,VASLUI,163681,DUDA-EPURENI,https://duda-epureni.ro/,primariadudaepureni@yahoo.com,,235473888,"sat. Duda, comuna Duda Epureni, jud. Vaslui"
39,VASLUI,163734,DUMESTI,https://www.primariadumesti.ro/,primaria_dumesti@yahoo.com,,235459075,"loc. Dumesti, com. Dumesti, jud.Vaslui"
39,VASLUI,163789,EPURENI,https://www.primariaepureni.ro/,contact@primariaepureni.ro,,235429626,"sat Epureni, comuna Epureni, jud. Vaslui"
39,VASLUI,163832,FALCIU,https://www.primariafalciu.ro/,primariafalciu@yahoo.com,,235430254,"Com. Falciu, Jud. Vaslui, cod postal 737245"
39,VASLUI,167295,FERESTI,https://www.primariaferesti.ro/,primaria_feresti@yahoo.com,,235708222,"Com. Feresti, Str. Principala, Jud. Vaslui"
39,VASLUI,167231,FRUNTISENI,http://fruntiseni.blogspot.com/,primariafruntiseni@yahoo.com,,0235709490; 0235435568,"Com. Fruntiseni, Jud. Vaslui 
"
39,VASLUI,163903,GAGESTI,https://www.primaria-gagesti-vaslui.ro/,primariagagesti@yahoo.com,,0235429788; 0235429789,"Com. Găgeşti, Jud. Vaslui, cod postal 737255"
39,VASLUI,164062,GARCENI,https://www.primariagirceni.ro/,primariagirceni@gmail.com,,235347273,"Com. Garceni, Str. Principală, Nr. 1, Jud Vaslui, cod postal  737260"
39,VASLUI,163967,GHERGHESTI,http://www.comunagherghesti.ro/,primaria_gherghesti@yahoo.com,,0235435812; 0235435843,"Com. Gherghesti, str. Principala, nr. 111, Jud Vaslui"
39,VASLUI,164133,GRIVITA,http://www.grivitavs.ro/,grivita@vs.e-adm.ro,,235424744,"Com. Grivița, Jud. Vaslui, cod postal 737280"
39,VASLUI,164197,HOCENI,https://www.comunahoceni.ro/,hoceniprimaria@yahoo.com,,0235485483; 0767803920; 0767803921,"Com. Hoceni, Jud. Vaslui, cod postal 737285"
39,VASLUI,164339,IANA,https://www.primariaiana.ro/,primaria_iana@yahoo.com,,235436275,"Com. Iana, Jud Vaslui"
39,VASLUI,167222,IBANESTI,http://ibanesti.3x.ro/,primaria_ibanesti_vs@yahoo.com,,235429309,"Strada: Principala, nr. 37, Judet: Vaslui, Localitate: Ibanesti, Cod postal: 737013"
39,VASLUI,164393,IVANESTI,https://www.comunaivanesti.ro/,contact@comunaivanesti.ro,,235340506,"Com. Ivanesti, Str.Principala, Jud Vaslui "
39,VASLUI,164543,IVESTI,http://www.comunaivesti.ro/,primaria_ivesti@yahoo.com,,235428586,"Com. Ivesti, Jud. Vaslui, cod postal  737320"
39,VASLUI,164598,LAZA,http://www.primarialazavs.ro/,primarialaza@yahoo.com,,0235346674; 0235346886,"Com. Laza, Jud. Vaslui, cod postal 737325"
39,VASLUI,164687,LIPOVAT,https://comuna-lipovat.ro/,primarialipovat@yahoo.co.uk,,235345740,"Com. Lipovat. Str. Principala, Jud Vaslui, cod postal 737335 "
39,VASLUI,164749,LUNCA BANULUI,https://www.primarialuncabanului.ro/,primarialuncabanului@yahoo.com,,0235483516; 0235483503; 0235483504,"Com. Lunca Banului, Jud Vaslui, cod postal 737340"
39,VASLUI,164829,MALUSTENI,https://www.malusteni.ro/,contact@malusteni.ro,,740953633,"Com Malusteni, Str.Principala, Jud. Vaslui , cod postal 737350"
39,VASLUI,164892,MICLESTI,http://www.primariamiclesti.ro/,contact@primariamiclesti.ro,,235348135,"Com. Miclesti, Jud. Vaslui, cod postal 737360"
39,VASLUI,164936,MUNTENII DE JOS,https://www.munteniidejos.ro/,office@munteniidejos.ro,,235313065,"Com. Muntenii de Jos, Jud. Vaslui, cod postal 737365"
39,VASLUI,167302,MUNTENII DE SUS,https://munteniidesus.ro/,contact@munteniidesus.ro,,235361626,"Com. Muntenii de Sus, DN24 nr 1, Jud. Vaslui, cod postal 737512"
39,VASLUI,165069,OLTENESTI,https://www.primariaoltenesti.ro/,contact@primariaoltenesti.ro,,235485010,"Com. Oltenesti, Str. Principala, Jud. Vaslui, cod postal 737380"
39,VASLUI,165130,OSESTI,https://www.comunaosesti.ro/,primaria_osesti@yahoo.com,,235346317,"Com. Oșești, Str. Principala, cod postal 737390"
39,VASLUI,165185,PADURENI,https://www.comuna-padureni.ro/,cons.local_padureni@yahoo.com,,0235485785; 0235485858,"Com. Padureni, Str. Principala, Jud. Vaslui, cod postal 737395"
